group,num_ants,alpha,beta,evaporation_rate,q_percentage,iterations,fitness
40x40,20,1.5,1.0,0.3,0.1,100,3462.3520182541456
40x40,20,1.5,1.0,0.3,0.1,50,5135.456081926433
40x40,20,1.5,3.0,0.7,0.1,50,4355.143903233389
40x40,20,0.5,3.0,0.7,0.2,100,4968.7811654225015
40x40,20,0.5,3.0,0.7,0.1,100,7001.1047288579575
40x40,20,0.5,3.0,0.7,0.1,50,5323.575384991131
40x40,20,0.5,3.0,0.3,0.2,100,6685.692944523839
40x40,20,0.5,3.0,0.3,0.2,50,6206.723825977675
40x40,20,0.5,3.0,0.3,0.1,100,6721.024642081051
40x40,20,0.5,3.0,0.3,0.1,50,6100.631531534512
40x40,20,0.5,1.0,0.7,0.2,100,4646.076878831193
40x40,20,0.5,1.0,0.7,0.2,50,4040.474290227174
40x40,20,0.5,1.0,0.7,0.1,100,4813.433966286035
40x40,20,0.5,1.0,0.7,0.1,50,4821.077760120303
40x40,20,0.5,1.0,0.3,0.2,100,6211.450484378811
40x40,20,0.5,1.0,0.3,0.2,50,5268.681408975853
40x40,20,0.5,3.0,0.7,0.2,50,5441.34767977611
40x40,40,1.5,3.0,0.3,0.2,100,6429.300409119487
40x40,20,1.5,3.0,0.7,0.1,100,4024.8777819387324
40x40,20,1.5,3.0,0.7,0.2,100,4156.15788253726
40x40,40,1.5,3.0,0.3,0.1,100,5879.261866672353
40x40,40,1.5,3.0,0.3,0.1,50,6281.054054673504
40x40,40,1.5,1.0,0.7,0.2,100,4376.281849765559
40x40,40,1.5,1.0,0.7,0.2,50,3679.025913277528
40x40,40,1.5,1.0,0.7,0.1,100,3401.7418088584463
40x40,40,1.5,1.0,0.7,0.1,50,3876.9294466116467
40x40,40,1.5,1.0,0.3,0.2,100,5343.875572499403
40x40,40,1.5,1.0,0.3,0.2,50,5634.871494502505
40x40,40,1.5,1.0,0.3,0.1,100,5096.09223732038
40x40,40,1.5,1.0,0.3,0.1,50,6569.229366133612
40x40,40,0.5,3.0,0.7,0.2,100,5522.884088124336
40x40,40,0.5,3.0,0.7,0.2,50,5483.313618838859
40x40,20,1.5,3.0,0.7,0.2,50,4144.873698325183
40x40,40,0.5,3.0,0.7,0.1,100,6030.752956707332
40x40,40,0.5,3.0,0.3,0.2,100,6512.325505246761
40x40,40,0.5,3.0,0.3,0.2,50,6776.098406107231
40x40,40,0.5,3.0,0.3,0.1,100,6765.504133716488
40x40,40,0.5,3.0,0.3,0.1,50,6704.654198374659
40x40,40,0.5,1.0,0.7,0.2,100,5823.112835075316
40x40,40,0.5,1.0,0.7,0.2,50,4981.723220181971
40x40,40,0.5,1.0,0.7,0.1,100,5110.04100522422
40x40,40,0.5,1.0,0.7,0.1,50,4562.265023053921
40x40,40,0.5,1.0,0.3,0.2,100,5674.404035328724
40x40,40,0.5,1.0,0.3,0.2,50,5965.511993628406
40x40,40,0.5,1.0,0.3,0.1,100,5494.114293734305
40x40,40,0.5,1.0,0.3,0.1,50,5127.154301394845
40x40,40,0.5,3.0,0.7,0.1,50,6874.1902592073975
40x40,80,1.5,3.0,0.7,0.1,100,5130.527285881027
40x40,20,1.5,1.0,0.7,0.2,100,2604.2792177343554
40x40,20,1.5,3.0,0.3,0.1,100,5813.019677339949
40x40,20,0.5,3.0,0.7,0.2,100,6270.156495599476
40x40,20,0.5,3.0,0.7,0.2,50,6864.856851062344
40x40,20,0.5,3.0,0.7,0.1,100,5461.655066379077
40x40,20,0.5,3.0,0.7,0.1,50,5705.644375076131
40x40,20,0.5,3.0,0.3,0.2,100,6474.856443477231
40x40,20,0.5,3.0,0.3,0.2,50,6872.252532957784
40x40,20,0.5,3.0,0.3,0.1,100,6448.512858533682
40x40,20,0.5,3.0,0.3,0.1,50,6304.556716047615
40x40,20,0.5,1.0,0.7,0.2,100,5356.781659235196
40x40,20,0.5,1.0,0.7,0.2,50,4816.924965843153
40x40,20,0.5,1.0,0.7,0.1,100,4966.323320176038
40x40,20,0.5,1.0,0.7,0.1,50,5043.347020900358
40x40,20,1.5,1.0,0.3,0.1,50,4681.5975556702
40x40,20,0.5,1.0,0.3,0.2,100,5112.527822985143
40x40,20,0.5,1.0,0.3,0.1,100,4806.618340594705
40x40,20,0.5,1.0,0.3,0.1,50,5361.689474666234
40x40,80,1.5,3.0,0.7,0.2,100,5151.584558051906
40x40,80,1.5,3.0,0.7,0.2,50,4262.403353500357
40x40,80,1.5,3.0,0.7,0.1,100,4464.772872233246
40x40,80,1.5,3.0,0.7,0.1,50,4296.515732567188
40x40,80,1.5,3.0,0.3,0.2,100,5202.411873575171
40x40,80,1.5,3.0,0.3,0.2,50,5089.0501868199
40x40,80,1.5,3.0,0.3,0.1,100,5130.936290784364
40x40,80,1.5,3.0,0.3,0.1,50,5623.1746307190315
40x40,80,1.5,1.0,0.7,0.2,100,2957.117298669985
40x40,80,1.5,1.0,0.7,0.2,50,2831.258648389122
40x40,20,0.5,1.0,0.3,0.2,50,6237.617714263961
40x40,80,1.5,1.0,0.7,0.1,100,2956.040249282227
40x40,20,1.5,1.0,0.3,0.1,100,4359.28983585992
40x40,20,1.5,1.0,0.3,0.2,100,4536.439931811707
40x40,40,0.5,3.0,0.7,0.1,100,6204.903608679024
40x40,40,0.5,3.0,0.7,0.1,50,6779.103590515605
40x40,40,0.5,3.0,0.3,0.2,100,6984.918124668326
40x40,40,0.5,3.0,0.3,0.2,50,6370.525666698933
40x40,40,0.5,3.0,0.3,0.1,100,6270.670853676692
40x40,40,0.5,3.0,0.3,0.1,50,6885.931299262636
40x40,40,0.5,1.0,0.7,0.2,100,5037.272651667645
40x40,40,0.5,1.0,0.7,0.2,50,6215.152258684901
40x40,40,0.5,1.0,0.7,0.1,100,5025.137606322125
40x40,40,0.5,1.0,0.7,0.1,50,4725.448156693539
40x40,40,0.5,1.0,0.3,0.2,100,5731.754288199704
40x40,40,0.5,1.0,0.3,0.2,50,4959.275890602224
40x40,20,1.5,1.0,0.3,0.2,50,4847.467652258507
40x40,40,0.5,1.0,0.3,0.1,100,5339.540457795645
40x40,20,1.5,3.0,0.7,0.2,100,5499.9021516577695
40x40,20,1.5,3.0,0.7,0.2,50,5227.862961919693
40x40,20,1.5,3.0,0.7,0.1,100,5954.389936897679
40x40,20,1.5,3.0,0.7,0.1,50,5865.418244856237
40x40,20,1.5,3.0,0.3,0.2,100,5859.845977638476
40x40,20,1.5,3.0,0.3,0.2,50,6665.065728836906
40x40,20,1.5,3.0,0.3,0.1,100,6298.475436257886
40x40,20,1.5,3.0,0.3,0.1,50,6272.174713649568
40x40,20,1.5,1.0,0.7,0.2,100,4903.724214483316
40x40,20,1.5,1.0,0.7,0.2,50,4424.556471348741
40x40,20,1.5,1.0,0.7,0.1,100,4531.5104137969065
40x40,20,1.5,1.0,0.7,0.1,50,4477.672022167635
40x40,40,0.5,1.0,0.3,0.1,50,5817.777842176096
40x40,20,1.5,3.0,0.3,0.1,50,5182.220758355105
40x40,80,1.5,1.0,0.7,0.1,50,3079.0828412784776
40x40,80,1.5,1.0,0.3,0.2,50,4594.956795874234
40x40,40,1.5,1.0,0.3,0.2,100,3768.4829654191626
40x40,40,1.5,1.0,0.3,0.2,50,4258.328270671822
40x40,40,1.5,1.0,0.3,0.1,100,4254.063383037984
40x40,40,1.5,1.0,0.3,0.1,50,4026.5589914664183
40x40,40,0.5,3.0,0.7,0.2,100,6616.506796888455
40x40,40,0.5,3.0,0.7,0.2,50,5310.93536523747
40x40,40,0.5,3.0,0.7,0.1,100,4878.188074100784
40x40,40,0.5,3.0,0.7,0.1,50,5998.822958308929
40x40,40,0.5,3.0,0.3,0.2,100,6099.5658996221655
40x40,40,0.5,3.0,0.3,0.2,50,6470.040536112144
40x40,40,0.5,3.0,0.3,0.1,100,5813.064267572243
40x40,40,0.5,3.0,0.3,0.1,50,5558.65898794194
40x40,40,1.5,1.0,0.7,0.1,50,2081.9646631110527
40x40,40,0.5,1.0,0.7,0.2,100,4292.013844481775
40x40,40,0.5,1.0,0.7,0.1,100,3678.0653099762176
40x40,40,0.5,1.0,0.7,0.1,50,4333.378356942416
40x40,40,0.5,1.0,0.3,0.2,100,4036.2662322237215
40x40,40,0.5,1.0,0.3,0.2,50,4710.746309418835
40x40,40,0.5,1.0,0.3,0.1,100,5511.979729876828
40x40,40,0.5,1.0,0.3,0.1,50,4891.22899357323
40x40,20,1.5,3.0,0.7,0.2,100,5108.356755604384
40x40,20,1.5,3.0,0.7,0.2,50,3581.3772981865004
40x40,20,1.5,3.0,0.7,0.1,100,3872.321897423555
40x40,20,1.5,3.0,0.7,0.1,50,2817.6707536741105
40x40,20,1.5,3.0,0.3,0.2,100,5447.505751547216
40x40,20,1.5,3.0,0.3,0.2,50,4629.720010655556
40x40,40,0.5,1.0,0.7,0.2,50,4605.576733130115
40x40,80,1.5,1.0,0.3,0.2,100,4439.677382393036
40x40,40,1.5,1.0,0.7,0.1,100,3722.818707880224
40x40,40,1.5,1.0,0.7,0.2,100,2920.062134523214
40x40,80,1.5,1.0,0.3,0.1,100,4563.188514183445
40x40,80,1.5,1.0,0.3,0.1,50,4243.581216048865
40x40,80,0.5,3.0,0.7,0.2,100,5276.224501530554
40x40,80,0.5,3.0,0.7,0.2,50,5600.061432787211
40x40,80,0.5,3.0,0.7,0.1,100,5712.1109677844415
40x40,80,0.5,3.0,0.7,0.1,50,6435.218569252589
40x40,80,0.5,3.0,0.3,0.2,100,5774.108586282185
40x40,80,0.5,3.0,0.3,0.2,50,5892.70592371779
40x40,80,0.5,3.0,0.3,0.1,100,5819.421636303292
40x40,80,0.5,3.0,0.3,0.1,50,7298.9989868509165
40x40,80,0.5,1.0,0.7,0.2,100,3509.1056444797396
40x40,80,0.5,1.0,0.7,0.2,50,4762.208807528817
40x40,40,1.5,1.0,0.7,0.2,50,3019.3276627547916
40x40,80,0.5,1.0,0.7,0.1,100,4338.501879048905
40x40,80,0.5,1.0,0.3,0.2,100,4288.286232770611
40x40,80,0.5,1.0,0.3,0.2,50,5347.387845698902
40x40,80,0.5,1.0,0.3,0.1,100,4667.40837263303
40x40,80,0.5,1.0,0.3,0.1,50,5748.42086842055
40x40,40,1.5,3.0,0.7,0.2,100,4516.128596909675
40x40,40,1.5,3.0,0.7,0.2,50,5721.038982263179
40x40,40,1.5,3.0,0.7,0.1,100,3964.7217640228596
40x40,40,1.5,3.0,0.7,0.1,50,4212.019616184543
40x40,40,1.5,3.0,0.3,0.2,100,5395.071447092878
40x40,40,1.5,3.0,0.3,0.2,50,5698.266616129426
40x40,40,1.5,3.0,0.3,0.1,100,5326.234335458885
40x40,40,1.5,3.0,0.3,0.1,50,5310.986133942787
40x40,80,0.5,1.0,0.7,0.1,50,4541.680032843837
40x40,80,1.5,3.0,0.7,0.2,50,6070.283657341968
40x40,20,0.5,1.0,0.3,0.1,50,4913.095603357244
40x80,80,1.5,3.0,0.7,0.2,100,9246.323809167145
40x80,40,0.5,1.0,0.7,0.2,100,11996.731370026067
40x80,40,0.5,1.0,0.7,0.2,50,11199.23217637957
40x80,40,0.5,1.0,0.7,0.1,100,11157.724246299618
40x80,40,0.5,1.0,0.7,0.1,50,11807.179910294517
40x80,40,0.5,1.0,0.3,0.2,100,11561.701494344146
40x80,40,0.5,1.0,0.3,0.2,50,12781.104145535039
40x80,40,0.5,1.0,0.3,0.1,100,12804.443196142221
40x80,40,0.5,1.0,0.3,0.1,50,12449.70003508398
40x80,20,1.5,3.0,0.7,0.2,100,9689.461448908924
40x80,20,1.5,3.0,0.7,0.2,50,9311.10491174439
40x80,20,1.5,3.0,0.7,0.1,100,10079.954155710291
40x80,20,1.5,3.0,0.7,0.1,50,9402.213805158543
40x80,40,0.5,3.0,0.3,0.1,50,13045.796193411847
40x80,20,1.5,3.0,0.3,0.2,100,13273.38272942881
40x80,20,1.5,3.0,0.3,0.1,100,11617.196262423757
40x80,20,1.5,3.0,0.3,0.1,50,12534.903205189963
40x80,20,1.5,1.0,0.7,0.2,100,8863.486654919025
40x80,20,1.5,1.0,0.7,0.2,50,8463.197131695204
40x80,20,1.5,1.0,0.7,0.1,100,8603.807211346433
40x80,20,1.5,1.0,0.7,0.1,50,8586.203294428464
40x80,20,1.5,1.0,0.3,0.2,100,10855.621778470684
40x80,20,1.5,1.0,0.3,0.2,50,10540.138849535195
40x80,20,1.5,1.0,0.3,0.1,100,12007.02918250561
40x80,20,1.5,1.0,0.3,0.1,50,10513.969236194747
40x80,20,0.5,3.0,0.7,0.2,100,13644.009685119603
40x80,20,0.5,3.0,0.7,0.2,50,12029.9008459919
40x80,20,1.5,3.0,0.3,0.2,50,12271.309455788261
40x80,20,0.5,3.0,0.7,0.1,100,11837.507278800033
40x80,40,0.5,3.0,0.3,0.1,100,12989.66031471759
40x80,40,0.5,3.0,0.3,0.2,100,13183.214453542314
40x80,80,0.5,1.0,0.7,0.1,100,12668.315579881413
40x80,80,0.5,1.0,0.7,0.1,50,11330.706868788331
40x80,80,0.5,1.0,0.3,0.2,100,11686.270791218136
40x80,80,0.5,1.0,0.3,0.2,50,12562.058054734815
40x80,80,0.5,1.0,0.3,0.1,100,11736.758436938386
40x80,80,0.5,1.0,0.3,0.1,50,12341.354143047076
40x80,40,1.5,3.0,0.7,0.2,100,9749.252127387852
40x80,40,1.5,3.0,0.7,0.2,50,10444.434823389012
40x80,40,1.5,3.0,0.7,0.1,100,9679.391440425028
40x80,40,1.5,3.0,0.7,0.1,50,9722.815138728718
40x80,40,1.5,3.0,0.3,0.2,100,12890.332423834267
40x80,40,1.5,3.0,0.3,0.2,50,13331.842128670929
40x80,40,0.5,3.0,0.3,0.2,50,13386.90610497563
40x80,40,1.5,3.0,0.3,0.1,100,13829.47739002081
40x80,40,1.5,1.0,0.7,0.2,100,8197.01387944619
40x80,40,1.5,1.0,0.7,0.2,50,9886.240572047518
40x80,40,1.5,1.0,0.7,0.1,100,8528.693763445677
40x80,40,1.5,1.0,0.7,0.1,50,9359.163050399105
40x80,40,1.5,1.0,0.3,0.2,100,10829.102237603067
40x80,40,1.5,1.0,0.3,0.2,50,10328.677197173645
40x80,40,1.5,1.0,0.3,0.1,100,11090.862752721236
40x80,40,1.5,1.0,0.3,0.1,50,12087.975443865867
40x80,40,0.5,3.0,0.7,0.2,100,12470.797459975656
40x80,40,0.5,3.0,0.7,0.2,50,12168.156519492117
40x80,40,0.5,3.0,0.7,0.1,100,14117.526229707624
40x80,40,0.5,3.0,0.7,0.1,50,12096.638121725373
40x80,40,1.5,3.0,0.3,0.1,50,12225.561309861892
40x80,80,0.5,1.0,0.7,0.2,50,12328.512771411724
40x80,20,0.5,3.0,0.7,0.1,50,12121.458187306776
40x80,20,0.5,3.0,0.3,0.2,50,13889.75671476184
40x80,80,0.5,3.0,0.3,0.2,100,12182.45549470351
40x80,80,0.5,3.0,0.3,0.2,50,12572.538857310348
40x80,80,0.5,3.0,0.3,0.1,100,13132.014879114568
40x80,80,0.5,3.0,0.3,0.1,50,11048.460915303323
40x80,80,0.5,1.0,0.7,0.2,100,10483.818733435714
40x80,80,0.5,1.0,0.7,0.2,50,10217.231935255642
40x80,80,0.5,1.0,0.7,0.1,100,9239.668071622884
40x80,80,0.5,1.0,0.7,0.1,50,9539.05442414113
40x80,80,0.5,1.0,0.3,0.2,100,10751.140661675745
40x80,80,0.5,1.0,0.3,0.2,50,10359.049632460396
40x80,80,0.5,1.0,0.3,0.1,100,10120.046310760357
40x80,80,0.5,1.0,0.3,0.1,50,9966.332437898216
40x80,80,0.5,3.0,0.7,0.1,50,10706.921435390757
40x80,40,1.5,3.0,0.7,0.2,100,9334.558884855393
40x80,40,1.5,3.0,0.7,0.1,100,9542.385145793014
40x80,40,1.5,3.0,0.7,0.1,50,9399.449415384708
40x80,40,1.5,3.0,0.3,0.2,100,10427.142197454414
40x80,40,1.5,3.0,0.3,0.2,50,10982.574745488084
40x80,40,1.5,3.0,0.3,0.1,100,10822.583219765824
40x80,40,1.5,3.0,0.3,0.1,50,10485.0708412209
40x80,40,1.5,1.0,0.7,0.2,100,8366.965312741206
40x80,40,1.5,1.0,0.7,0.2,50,8203.10025052078
40x80,40,1.5,1.0,0.7,0.1,100,8333.612712252267
40x80,40,1.5,1.0,0.7,0.1,50,8633.494171492559
40x80,40,1.5,1.0,0.3,0.2,100,10697.990804211773
40x80,40,1.5,1.0,0.3,0.2,50,11169.122959683684
40x80,40,1.5,3.0,0.7,0.2,50,9785.422213429674
40x80,20,0.5,3.0,0.3,0.2,100,12818.524478460717
40x80,80,0.5,3.0,0.7,0.1,100,11249.23593539339
40x80,80,0.5,3.0,0.7,0.2,100,12307.572209643324
40x80,20,0.5,3.0,0.3,0.1,100,12921.618747402834
40x80,20,0.5,3.0,0.3,0.1,50,11787.478582253862
40x80,20,0.5,1.0,0.7,0.2,100,10404.860077080235
40x80,20,0.5,1.0,0.7,0.2,50,11281.325741564295
40x80,20,0.5,1.0,0.7,0.1,100,9942.43265620139
40x80,20,0.5,1.0,0.7,0.1,50,10663.41479639416
40x80,20,0.5,1.0,0.3,0.2,100,11945.971566479673
40x80,20,0.5,1.0,0.3,0.2,50,13273.09241301669
40x80,20,0.5,1.0,0.3,0.1,100,12179.084271562277
40x80,20,0.5,1.0,0.3,0.1,50,11338.492303074723
40x80,80,1.5,3.0,0.7,0.2,100,9236.862098603595
40x80,80,1.5,3.0,0.7,0.2,50,9708.42002555888
40x80,80,0.5,3.0,0.7,0.2,50,11537.71159934979
40x80,80,1.5,3.0,0.7,0.1,100,9713.219177729177
40x80,80,1.5,3.0,0.3,0.2,100,10687.949975680282
40x80,80,1.5,3.0,0.3,0.2,50,11070.206247481974
40x80,80,1.5,3.0,0.3,0.1,100,10993.239230076086
40x80,80,1.5,3.0,0.3,0.1,50,11326.975508058214
40x80,80,1.5,1.0,0.7,0.2,100,8807.468055140898
40x80,80,1.5,1.0,0.7,0.2,50,8514.241310383843
40x80,80,1.5,1.0,0.7,0.1,100,8445.855280123182
40x80,80,1.5,1.0,0.7,0.1,50,8528.8059116656
40x80,80,1.5,1.0,0.3,0.2,100,10410.805095965598
40x80,80,1.5,1.0,0.3,0.2,50,9176.45946391596
40x80,80,1.5,1.0,0.3,0.1,100,12001.871985535701
40x80,80,1.5,1.0,0.3,0.1,50,11625.981845352371
40x80,80,1.5,3.0,0.7,0.1,50,9513.394276805924
40x80,40,1.5,1.0,0.3,0.1,100,10657.228827192928
40x80,80,0.5,1.0,0.7,0.2,100,11777.277603757218
40x80,80,0.5,3.0,0.3,0.1,100,12969.488771968165
40x80,40,1.5,3.0,0.7,0.2,100,8988.31216126823
40x80,40,1.5,3.0,0.7,0.2,50,9581.533020288083
40x80,40,1.5,3.0,0.7,0.1,100,9914.34397955121
40x80,40,1.5,3.0,0.7,0.1,50,8719.308639817587
40x80,40,1.5,3.0,0.3,0.2,100,13043.373288780524
40x80,40,1.5,3.0,0.3,0.2,50,13566.808303263706
40x80,40,1.5,3.0,0.3,0.1,100,12803.85559395956
40x80,40,1.5,3.0,0.3,0.1,50,13223.548023525964
40x80,40,1.5,1.0,0.7,0.2,100,8169.399183836511
40x80,40,1.5,1.0,0.7,0.2,50,8246.204858003133
40x80,40,1.5,1.0,0.7,0.1,100,9075.406315080038
40x80,40,1.5,1.0,0.7,0.1,50,9946.000138486908
40x80,80,0.5,1.0,0.3,0.1,50,12968.262539765668
40x80,40,1.5,1.0,0.3,0.2,100,11832.460890974344
40x80,40,1.5,1.0,0.3,0.1,100,11163.720942353611
40x80,40,1.5,1.0,0.3,0.1,50,12956.696329294788
40x80,40,0.5,3.0,0.7,0.2,100,13149.908647212742
40x80,40,0.5,3.0,0.7,0.2,50,12458.033538769936
40x80,40,0.5,3.0,0.7,0.1,100,13694.696781729039
40x80,40,0.5,3.0,0.7,0.1,50,14031.469551175749
40x80,40,0.5,3.0,0.3,0.2,100,12825.500116421326
40x80,40,0.5,3.0,0.3,0.2,50,14297.092756434173
40x80,40,0.5,3.0,0.3,0.1,100,13821.838963134795
40x80,40,0.5,3.0,0.3,0.1,50,12664.273639978393
40x80,40,0.5,1.0,0.7,0.2,100,11298.590910627277
40x80,40,0.5,1.0,0.7,0.2,50,12524.292210993219
40x80,40,1.5,1.0,0.3,0.2,50,11769.014561822392
40x80,40,0.5,1.0,0.7,0.1,100,12588.419834906024
40x80,80,0.5,1.0,0.3,0.1,100,13088.231050468843
40x80,80,0.5,1.0,0.3,0.2,100,12144.697714081925
40x80,80,1.5,3.0,0.7,0.1,100,10366.992811661896
40x80,80,1.5,3.0,0.7,0.1,50,9445.90621071363
40x80,80,1.5,3.0,0.3,0.2,100,13143.756149171859
40x80,80,1.5,3.0,0.3,0.2,50,14205.547612318282
40x80,80,1.5,3.0,0.3,0.1,100,13119.47692630706
40x80,80,1.5,3.0,0.3,0.1,50,14331.39051804363
40x80,80,1.5,1.0,0.7,0.2,100,8711.675355795935
40x80,80,1.5,1.0,0.7,0.2,50,9404.727903380848
40x80,80,1.5,1.0,0.7,0.1,100,8377.469230600513
40x80,80,1.5,1.0,0.7,0.1,50,8288.54136871388
40x80,80,1.5,1.0,0.3,0.2,100,11677.680970229554
40x80,80,1.5,1.0,0.3,0.2,50,11684.702764262078
40x80,80,0.5,1.0,0.3,0.2,50,12155.805460415497
40x80,80,1.5,1.0,0.3,0.1,100,12270.737749371345
40x80,80,0.5,3.0,0.7,0.2,100,12864.152929828995
40x80,80,0.5,3.0,0.7,0.2,50,14083.061081787213
40x80,80,0.5,3.0,0.7,0.1,100,13066.288580883547
40x80,80,0.5,3.0,0.7,0.1,50,13725.573677504699
40x80,80,0.5,3.0,0.3,0.2,100,13727.665223105008
40x80,80,0.5,3.0,0.3,0.2,50,14284.79510815745
40x80,80,0.5,3.0,0.3,0.1,100,13414.797627890643
40x80,80,0.5,3.0,0.3,0.1,50,14177.830521055075
40x80,80,0.5,1.0,0.7,0.2,100,11922.13460844652
40x80,80,0.5,1.0,0.7,0.2,50,12095.890042125318
40x80,80,0.5,1.0,0.7,0.1,100,11642.720605678758
40x80,80,0.5,1.0,0.7,0.1,50,12132.459652631815
40x80,80,1.5,1.0,0.3,0.1,50,12131.630020084298
40x80,80,0.5,3.0,0.3,0.1,50,13966.865120541876
40x80,40,0.5,1.0,0.7,0.1,50,12696.100793238325
40x80,40,0.5,1.0,0.3,0.2,50,12177.601596153749
40x80,20,0.5,1.0,0.3,0.2,100,11399.362079882912
40x80,20,0.5,1.0,0.3,0.2,50,13149.275380631194
40x80,20,0.5,1.0,0.3,0.1,100,12499.193710577701
40x80,20,0.5,1.0,0.3,0.1,50,11718.270847499021
40x80,80,1.5,3.0,0.7,0.2,100,9720.732750142895
40x80,80,1.5,3.0,0.7,0.2,50,10362.811207985036
40x80,80,1.5,3.0,0.7,0.1,100,9964.382000116608
40x80,80,1.5,3.0,0.7,0.1,50,9834.908800148374
40x80,80,1.5,3.0,0.3,0.2,100,13242.030625627962
40x80,80,1.5,3.0,0.3,0.2,50,13636.978991964352
40x80,80,1.5,3.0,0.3,0.1,100,13848.279536164126
40x80,80,1.5,3.0,0.3,0.1,50,13620.063556794772
40x80,20,0.5,1.0,0.7,0.1,50,10906.505306511814
40x80,80,1.5,1.0,0.7,0.2,100,8318.596513821998
40x80,80,1.5,1.0,0.7,0.1,100,9499.91228530754
40x80,80,1.5,1.0,0.7,0.1,50,8925.14681849457
40x80,80,1.5,1.0,0.3,0.2,100,11661.405225447104
40x80,80,1.5,1.0,0.3,0.2,50,13028.68874049551
40x80,80,1.5,1.0,0.3,0.1,100,12761.156307244315
40x80,80,1.5,1.0,0.3,0.1,50,12682.924748300917
40x80,80,0.5,3.0,0.7,0.2,100,13506.274864913115
40x80,80,0.5,3.0,0.7,0.2,50,12671.480029308103
40x80,80,0.5,3.0,0.7,0.1,100,13085.659477375484
40x80,80,0.5,3.0,0.7,0.1,50,13879.125963639835
40x80,80,0.5,3.0,0.3,0.2,100,13015.209666774615
40x80,80,0.5,3.0,0.3,0.2,50,13655.256659721621
40x80,80,1.5,1.0,0.7,0.2,50,8862.684673189555
40x80,40,0.5,1.0,0.3,0.2,100,12260.082014439358
40x80,20,0.5,1.0,0.7,0.1,100,10584.94218968608
40x80,20,0.5,1.0,0.7,0.2,100,11277.251348263138
40x80,40,0.5,1.0,0.3,0.1,100,12668.462805860592
40x80,40,0.5,1.0,0.3,0.1,50,11000.29774019937
40x80,20,1.5,3.0,0.7,0.2,100,8851.467632337035
40x80,20,1.5,3.0,0.7,0.2,50,9393.755803747077
40x80,20,1.5,3.0,0.7,0.1,100,9194.792150727666
40x80,20,1.5,3.0,0.7,0.1,50,9532.144467863436
40x80,20,1.5,3.0,0.3,0.2,100,11983.871698109315
40x80,20,1.5,3.0,0.3,0.2,50,13058.530364493248
40x80,20,1.5,3.0,0.3,0.1,100,13181.386330835056
40x80,20,1.5,3.0,0.3,0.1,50,13148.830744198864
40x80,20,1.5,1.0,0.7,0.2,100,8252.81202912438
40x80,20,1.5,1.0,0.7,0.2,50,7787.014683814006
40x80,20,0.5,1.0,0.7,0.2,50,10413.085468007133
40x80,20,1.5,1.0,0.7,0.1,100,7882.628730018047
40x80,20,1.5,1.0,0.3,0.2,100,12633.564159180147
40x80,20,1.5,1.0,0.3,0.2,50,10536.299988066978
40x80,20,1.5,1.0,0.3,0.1,100,12531.856431859575
40x80,20,1.5,1.0,0.3,0.1,50,11283.635367599625
40x80,20,0.5,3.0,0.7,0.2,100,12888.495855277904
40x80,20,0.5,3.0,0.7,0.2,50,12076.652504792424
40x80,20,0.5,3.0,0.7,0.1,100,12399.218836330914
40x80,20,0.5,3.0,0.7,0.1,50,12205.584678755982
40x80,20,0.5,3.0,0.3,0.2,100,12870.167007172848
40x80,20,0.5,3.0,0.3,0.2,50,14164.551875780006
40x80,20,0.5,3.0,0.3,0.1,100,13805.0969236618
40x80,20,0.5,3.0,0.3,0.1,50,13086.908311368032
40x80,20,1.5,1.0,0.7,0.1,50,7934.994175218073
40x80,40,1.5,1.0,0.3,0.1,50,9831.087213514507
40x80,40,0.5,3.0,0.7,0.2,100,11010.402642160367
40x80,40,0.5,3.0,0.7,0.2,50,10110.251112191458
40x80,80,1.5,1.0,0.7,0.2,50,8502.408688123425
40x80,80,1.5,1.0,0.7,0.1,100,8588.966448494832
40x80,80,1.5,1.0,0.7,0.1,50,8620.598823283668
40x80,80,1.5,1.0,0.3,0.2,100,11485.860452517487
40x80,80,1.5,1.0,0.3,0.2,50,11116.14728233567
40x80,80,1.5,1.0,0.3,0.1,100,10072.636409889838
40x80,80,1.5,1.0,0.3,0.1,50,10086.300723699753
40x80,80,0.5,3.0,0.7,0.2,100,13285.907486042273
40x80,80,0.5,3.0,0.7,0.2,50,10953.183884491287
40x80,80,0.5,3.0,0.7,0.1,100,11940.948705564973
40x80,80,0.5,3.0,0.7,0.1,50,11660.731453309638
40x80,80,0.5,3.0,0.3,0.2,100,12912.84326337284
40x80,80,1.5,1.0,0.7,0.2,100,8008.654234115118
40x80,80,0.5,3.0,0.3,0.2,50,13318.181056195654
40x80,80,0.5,3.0,0.3,0.1,50,12949.835309795684
40x80,80,0.5,1.0,0.7,0.2,100,10729.7031774708
40x80,80,0.5,1.0,0.7,0.2,50,11438.959828691151
40x80,80,0.5,1.0,0.7,0.1,100,9992.955772928673
40x80,80,0.5,1.0,0.7,0.1,50,11536.877333100892
40x80,80,0.5,1.0,0.3,0.2,100,10995.420512646135
40x80,80,0.5,1.0,0.3,0.2,50,10790.52148307563
40x80,80,0.5,1.0,0.3,0.1,100,10815.21555815374
40x80,80,0.5,1.0,0.3,0.1,50,11336.923893869754
40x80,40,1.5,3.0,0.7,0.2,100,9150.782728590237
40x80,40,1.5,3.0,0.7,0.2,50,9192.855946810245
